GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr	study_items	common1	common2	in_pop	total_pop	fold_enrichment
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.034	P0A825, P0ABK5	uvrD	recG	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.034	P00861, P0A825	sdhA	nuoF	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.03	P0AEL6, P23876	fepB	fepD	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.03	P03018, P24230	uvrD	recG	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.018000000000000002	P03018, P0A809	uvrD	ruvA	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.03	P39172, P39832	ilvE	metE	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.03	P00861, P00935	trpA	trpB	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.038	P0A814, P21893	visC	ubiC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.027999999999999997	P00861, P06721	lysA	metC	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.036000000000000004	P07648, P0A814	purN	purL	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.027999999999999997	P0ABJ1, P0ABJ6	cyoA	cyoD	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.034	P04968, P0A879	tyrA	purE	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.026000000000000002	P00861, P0ABK5	pdxB	serC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.032	P0A879, P0A959	nuoA	nuoC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.026000000000000002	P04968, P0ABK5	entB	entA	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.02	P08394, P21893	serC	thiG	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.027999999999999997	P0A814, P0A8P6	uvrD	recC	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.036000000000000004	P03018, P0A814	malF	malK	66	2633	39.89393939393939
GO:0015238	MF	e	drug transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.032	P0AE06, P31224	der	prfC	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.038	P21893, P24230	nuoN	nuoG	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.012	P03018, P21893	trpB	hisH	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.02	P0A825, P23721	pdxB	serC	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.036000000000000004	P08394, P24230	lysA	serC	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.044000000000000004	P0ABJ1, P0ABJ3	cyoA	cyoC	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.036000000000000004	P0AEG1, P33590	fis	torR	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.02	P0ABA0, P68699	atpF	atpE	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.027999999999999997	P0A814, P24230	ruvC	recG	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.024	P0ABA0, P0ABB0	atpF	atpA	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.027999999999999997	P00935, P04968	trpA	hisA	66	2633	39.89393939393939
GO:0015238	MF	e	drug transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.042	P0A9S7, P0AAE8	livG	cadB	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.04	P0A825, P0A879	glyA	trpB	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.046	P07648, P08394	recC	recB	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.022000000000000002	P06721, P0A825	metC	glyA	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.044000000000000004	P07648, P0A8P6	kdtA	plsC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.02	P00861, P04968	lysA	ilvA	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.027999999999999997	P00861, P23721	yrbF	yrbD	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.03	P00935, P0A825	metB	glyA	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.038	P0AB98, P0ABB4	atpB	atpD	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.034	P03018, P07648	hisC	hisI	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.032	P07648, P0A809	tatB	tatA	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.026000000000000002	P0ABB4, P68699	atpD	atpE	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.03	P05825, P23878	fepA	fepC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.036000000000000004	P00861, P0AFI7	mntR	torR	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.024	P0A6J3, P0AFF2	metB	metF	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.022000000000000002	P0AB98, P68699	atpB	atpE	66	2633	39.89393939393939
GO:0031325	BP	e	positive regulation of cellular metabolic process	2/2	66/2633	0.0006190426166831637	5.0	2.0	0.036000000000000004	P21514, P33595	entC	entA	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.036000000000000004	P0AEL6, P23878	fepB	fepC	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.02	P0ABJ3, P0ABJ6	cyoC	cyoD	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.036000000000000004	P06721, P23721	proC	argE	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.042	P08394, P0A809	recB	ruvA	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.04	P0A6E6, P0AB98	atpC	atpB	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.026000000000000002	P33590, P45522	sdhB	cyoD	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.042	P00935, P23721	metB	serC	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.036000000000000004	P0A6E6, P0ABB0	atpC	atpA	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.018000000000000002	P06721, P0ABK5	nuoB	nuoJ	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.027999999999999997	P07648, P24230	recC	recG	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.038	P06721, P0A879	metC	trpB	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.026000000000000002	P04968, P0A825	nuoJ	nuoK	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.016	P0ABI8, P0ABJ3	cyoB	cyoC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.03	P00861, P0A879	lysA	trpB	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.04	P0A8P6, P24230	carA	purA	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.032	P04968, P06721	lysR	ilvE	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.027999999999999997	P0ABI8, P0ABJ1	cyoB	cyoA	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.03	P0A809, P0A814	carB	purK	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.038	P0A879, P23721	nuoA	nuoK	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.042	P0A6E6, P0ABB4	atpC	atpD	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.032	P0A6E6, P68699	atpC	atpE	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.036000000000000004	P0ABB0, P0ABB4	atpA	atpD	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.03	P0A809, P0A8P6	pyrD	purU	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.034	P00935, P06721	metB	metC	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.024	P0A809, P24230	ruvA	recG	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.027999999999999997	P0ABI8, P0ABJ6	cyoB	cyoD	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.042	P0ADI4, P11454	entB	entF	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.038	P00490, P28305	ilvD	aroB	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.027999999999999997	P03819, P07821	proB	serA	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.034	P0ABB0, P68699	atpA	atpE	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.038	P03018, P08394	uvrD	recB	66	2633	39.89393939393939
GO:0140097	MF	e	catalytic activity, acting on DNA	2/2	66/2633	0.0006190426166831637	2.0	2.0	0.013999999999999999	P0A809, P0A8P8	lysR	ilvA	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.032	P0AB98, P0ABB0	atpB	atpA	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.042	P0ABA0, P0ABB4	atpF	atpD	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.036000000000000004	P0A6E6, P0ABA0	atpC	atpF	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.027999999999999997	P00935, P0ABK5	purE	truB	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.036000000000000004	P00935, P0A879	ilvD	ilvC	66	2633	39.89393939393939
GO:0015238	MF	e	drug transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.036000000000000004	P09323, P0AAF1	smpA	yaeT	66	2633	39.89393939393939
GO:0015077	MF	e	monovalent inorganic cation transmembrane transporter activity	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.032	P0AB98, P0ABA0	atpB	atpF	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.034	P0A879, P0ABK5	carB	metR	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.02	P0A879, P0AFI7	dsbB	dsbA	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.044000000000000004	P0A959, P23721	bcsA	yhjQ	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.022000000000000002	P07821, P07822	fhuC	fhuD	66	2633	39.89393939393939
GO:0030001	BP	e	metal ion transport	2/2	66/2633	0.0006190426166831637	6.0	2.0	0.03	P23876, P23878	fepD	fepC	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.027999999999999997	P00935, P0AFI7	lysA	pdxH	66	2633	39.89393939393939
GO:0019842	MF	e	vitamin binding	2/2	66/2633	0.0006190426166831637	3.0	2.0	0.032	P04968, P23721	ilvA	serC	66	2633	39.89393939393939
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.042	P0ACK5, P38684	rhtB	rhtC	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.034	P0AE30, P69874	yadN	yfaL	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.018000000000000002	P25742, P27128	rfaQ	rfaI	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.018000000000000002	P0ACS5, P0AF28	kefC	fhuD	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.032	P37653, P37655	bcsA	yhjQ	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.036000000000000004	P0A6E6, P0ABB0	atpC	atpA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.027999999999999997	P0AFE8, P33607	nuoM	nuoL	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.022000000000000002	P0AFC7, P33607	nuoB	nuoL	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.027999999999999997	P0A725, P67910	ilvC	leuB	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.026000000000000002	P0A9Q1, P38684	ilvD	ilvE	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.02	P27836, P61887	tolR	yraP	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.02	P0ABI8, P0ABJ3	lpxC	lpcA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.044000000000000004	P0ABJ1, P0ABJ3	thiE	thiG	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.024	P0A725, P24205	lpxC	lpxM	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.04	P0A6X7, P0ACQ0	nuoM	nuoN	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.04	P27832, P61887	mrcB	ycfM	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.022000000000000002	P27829, P61887	purM	purC	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.036000000000000004	P0AFC7, P0AFE8	nuoB	nuoM	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.036000000000000004	P21514, P33595	yahA	sgrR	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.038	P25742, P37692	fucK	agp	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.044000000000000004	P0AEP3, P25742	hisH	hisF	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.048	P0A9F1, P38684	sdhB	cyoD	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.034	P0A725, P0AC75	lpxC	kdtA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.02	P0ABJ3, P0ABJ6	cyoC	cyoD	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.034	P0ABB0, P68699	atpA	atpE	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.022000000000000002	P0AB98, P68699	atpB	atpE	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.018000000000000002	P24173, P63224	thrA	nadC	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.03	P0ABI8, P0ABJ1	ilvC	leuA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.038	P0AFF0, P33607	nuoN	nuoL	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.03	P0AFC7, P0AFF0	nuoB	nuoN	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.03	P0ABI8, P0ABJ6	purK	glnA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.048	P0AE34, P69874	mnmE	yheL	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.038	P23836, P38684	nuoA	nuoE	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.036000000000000004	P37692, P67910	rfaF	rfaD	67	2633	39.298507462686565
GO:0003690	MF	e	double-stranded DNA binding	2/2	67/2633	0.0006380900818118629	5.0	2.0	0.026000000000000002	P0A6R3, P38684	ubiH	ubiF	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.026000000000000002	P37692, P63224	rfaF	lpcA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.032	P0AFE8, P0AFF0	thrC	metB	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.032	P0A725, P63224	livG	cadB	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.042	P0A9S7, P0AAE8	nuoE	nuoH	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.036000000000000004	P0AB98, P0ABB0	atpB	atpA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.042	P0A6E6, P0AB98	atpC	atpB	67	2633	39.298507462686565
GO:0016051	BP	e	carbohydrate biosynthetic process	2/2	67/2633	0.0006380900818118629	4.0	2.0	0.036000000000000004	P0A725, P24173	carB	glyA	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.046	P0AE30, P0AE34	artM	artQ	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.032	P0A9S7, P0AEL3	sfmF	ycbQ	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.038	P0A6E6, P68699	atpC	atpE	67	2633	39.298507462686565
GO:0098655	BP	e	cation transmembrane transport	2/2	67/2633	0.0006380900818118629	6.0	2.0	0.03	P0ABJ1, P0ABJ6	atpF	atpE	67	2633	39.298507462686565
