ids	Pwy	pcomplex	kegg_modules	operon	regulator_name
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	ArcA
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	ArcA
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	CRP
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	CRP
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	FlhDC
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	FlhDC
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	DpiA
20	TCA	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	DpiA
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	ArcA
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	ArcA
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	CRP
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	CRP
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	FlhDC
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	FlhDC
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	DpiA
20	TCA	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	DpiA
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	ArcA
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	ArcA
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	CRP
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	CRP
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	FlhDC
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	FlhDC
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	DpiA
20	TCA	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	ArcA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	CRP
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	FlhDC
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	DpiA
20	TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	ArcA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	CRP
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	FlhDC
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	DpiA
20	FERMENTATION-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	ArcA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	CRP
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	FlhDC
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	DpiA
20	GLUCONEO-PWY	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	ArcA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	CRP
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	FlhDC
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	DpiA
20	GLYOXYLATE-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU0-14745	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00009  Citrate cycle (TCA cycle, Krebs cycle)	TU00108	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU0-14745	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00011  Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	TU00108	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU0-14745	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00012  Glyoxylate cycle	TU00108	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	ArcA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	CRP
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	FlhDC
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU0-14745	DpiA
20	GLYCOLYSIS-TCA-GLYOX-BYPASS	MALATE-DEHASE	eco_M00168  CAM (Crassulacean acid metabolism), dark	TU00108	DpiA
371	NA	PC00005	NA	TU0-3501	ArgR
371	NA	PC00005	NA	TU00007	ArgR
1197	NA	NA	NA	TU0-13900	NA
1287	NA	CPLX0-4	NA	TU0-13901	CRP
1382	NA	CPLX0-4	NA	TU0-13901	CRP
2184	NA	NA	NA	TU0-8759	CRP
3738	NA	NA	NA	TU0-13902	NA
2615	NA	CPLX0-1621	NA	NA	NA
1474	NA	CPLX0-8106	NA	NA	NA
3471	NA	NA	NA	TU0-14387	NA
3471	NA	NA	NA	TU0-14389	NA
3471	NA	NA	NA	TU0-14386	NA
3471	NA	NA	NA	TU0-14388	NA
3471	NA	NA	NA	TU00304	NA
3471	NA	NA	NA	TU0-14390	NA
3818	NA	CPLX0-8245	NA	TU0-13904	NA
1566	NA	CPLX0-8121	NA	TU0-8578	NA
1654	NA	NA	NA	TU00314	NA
1978	NA	NA	NA	TU00314	NA
2167	NA	NA	NA	TU00314	NA
1744	NA	NA	NA	TU00021	CRP
1744	NA	NA	NA	TU00021	Fis
1744	NA	NA	NA	TU00021	IHF
525	NA	CPLX0-7705	NA	TU00021	CRP
525	NA	CPLX0-7705	NA	TU00021	Fis
525	NA	CPLX0-7705	NA	TU00021	IHF
1834	NA	NA	NA	TU0-13906	NA
301	NA	NA	eco_M00696  Multidrug resistance, efflux pump AcrEF-TolC	TU0-8792	NA
3543	NA	CPLX0-2141	eco_M00696  Multidrug resistance, efflux pump AcrEF-TolC	TU00234	FNR
3543	NA	CPLX0-2141	eco_M00696  Multidrug resistance, efflux pump AcrEF-TolC	TU00234	H-NS
2080	NA	CPLX0-2141	eco_M00696  Multidrug resistance, efflux pump AcrEF-TolC	TU00234	FNR
2080	NA	CPLX0-2141	eco_M00696  Multidrug resistance, efflux pump AcrEF-TolC	TU00234	H-NS
1201	NA	NA	NA	TU0-13907	NA
2673	NA	ABC-52-CPLX	NA	TU0-3622	NA
3853	NA	ABC-52-CPLX	NA	TU0-3622	NA
1291	NA	NA	NA	TU0-7281	NA
1589	ALL-CHORISMATE-PWY	NA	eco_M00022  Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	TU0-7281	NA
1589	ARO-PWY	NA	eco_M00022  Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	TU0-7281	NA
1589	PWY-6163	NA	eco_M00022  Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	TU0-7281	NA
1589	COMPLETE-ARO-PWY	NA	eco_M00022  Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	TU0-7281	NA
1386	NA	NA	NA	TU0-14274	NA
3397	NA	NA	NA	TU00258	NA
